"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"2","2","Skyraker Giant","cmr","Near Mint","English","","","2023-10-26 21:38:17.963000","199","False","False","0.02"
"1","1","Skyscribing","c13","Near Mint","English","","","2023-10-26 21:38:17.963000","57","False","False","0.41"
"1","1","Skyscythe Engulfer","one","Near Mint","English","","","2023-10-26 21:38:17.963000","183","False","False","0.01"
"1","1","Skyship Plunderer","ncc","Near Mint","English","","","2023-10-26 21:38:17.963000","232","False","False","0.03"
"3","3","Skywise Teachings","ima","Near Mint","English","","","2023-10-26 21:38:17.963000","73","False","False","0.16"
"1","1","Slag Strider","mh2","Near Mint","English","","","2023-10-26 21:38:17.963000","141","False","False","0.02"
"1","1","Slaughter Singer","one","Near Mint","English","","","2023-10-26 21:38:17.963000","216","False","False","0.05"
"3","3","Slayers' Stronghold","onc","Near Mint","English","","","2023-10-26 21:38:17.963000","165","False","False","0.32"
"2","2","Sleek Schooner","xln","Near Mint","English","","","2023-10-26 21:38:17.963000","247","False","False","0.08"
"1","1","Slice in Twain","c20","Near Mint","English","","","2023-10-26 21:38:17.963000","190","False","False","0.02"
"1","1","Slimefoot's Survey","dmu","Near Mint","English","","","2023-10-26 21:38:17.963000","178","False","False","0.03"
"2","2","Slip Out the Back","snc","Near Mint","English","","","2023-10-26 21:38:17.963000","62","False","False","0.98"
"1","1","Slobad, Goblin Tinkerer","c16","Near Mint","English","","","2023-10-26 21:38:17.963000","133","False","False","0.43"
"2","2","Slogurk, the Overslime","mid","Near Mint","English","","","2023-10-26 21:38:17.963000","242","False","False","0.24"
"2","2","Sludge Monster","clb","Near Mint","English","","","2023-10-26 21:38:17.963000","735","False","False","0.18"
"1","1","Sly Requisitioner","aer","Near Mint","English","","","2023-10-26 21:38:17.963000","72","False","False","0.13"
"1","1","Smelting Vat","brc","Near Mint","English","","","2023-10-26 21:38:17.963000","18","False","False","0.09"
"2","2","Smog Elemental","gtc","Near Mint","English","","","2023-10-26 21:38:17.963000","79","False","False","0.12"
"1","1","Smoldering Marsh","cmm","Near Mint","English","","","2023-10-26 21:38:17.963000","1036","False","False","0.81"
"3","3","Snapping Sailback","xln","Near Mint","English","","","2023-10-26 21:38:17.963000","208","False","False","0.22"
"1","1","Snowfield Sinkhole","clb","Near Mint","English","","","2023-10-26 21:38:17.963000","915","False","False","0.11"
"1","1","Sojourner's Companion","mh2","Near Mint","English","","","2023-10-26 21:38:17.963000","235","False","False","0.08"
"1","1","Sokenzan, Crucible of Defiance","neo","Near Mint","English","","","2023-11-12 16:54:58.477000","415","False","False",""
"20","20","Sol Ring","woc","Near Mint","English","","","2023-10-26 21:38:17.963000","149","False","False","1.25"
"2","2","Sol Talisman","mh2","Near Mint","English","","","2023-10-26 21:38:17.963000","236","False","False","1.02"
"2","2","Solemn Recruit","clb","Near Mint","English","","","2023-10-26 21:38:17.963000","708","False","False","0.06"
"4","4","Solemn Simulacrum","cmm","Near Mint","English","","","2023-10-26 21:38:17.963000","973","False","False","0.73"
"1","1","Solitary Confinement","mh2","Near Mint","English","","","2023-10-26 21:38:17.963000","265","False","False","0.20"
"2","2","Solve the Equation","stx","Near Mint","English","","","2023-10-26 21:38:17.963000","54","False","False","1.55"
"1","1","Somberwald Alpha","ori","Near Mint","English","","","2023-10-26 21:38:17.963000","198","False","False","0.11"
"1","1","Somberwald Stag","emn","Near Mint","English","","","2023-10-26 21:38:17.963000","169","False","False","0.04"
"1","1","Song of Freyalise","dom","Near Mint","English","","","2023-10-26 21:38:17.963000","179","False","False","1.13"
"1","1","Sorcerer Class","afr","Near Mint","English","","","2023-10-26 21:38:17.963000","233","False","False","0.66"
"1","1","Sorcerous Spyglass","eld","Near Mint","English","","","2023-10-26 21:38:17.963000","233","False","False","0.14"
"1","1","Soul Burn","cst","Near Mint","English","","","2023-10-26 21:38:17.963000","161","False","False","0.13"
"1","1","Soul Conduit","nph","Near Mint","English","","","2023-10-26 21:38:17.963000","158","False","False","0.65"
"3","3","Soul Manipulation","znc","Near Mint","English","","","2023-10-26 21:38:17.963000","100","False","False","0.17"
"1","1","Soul Ransom","e01","Near Mint","English","","","2023-10-26 21:38:17.963000","87","False","False","0.17"
"4","4","Soul Shatter","znr","Near Mint","English","","","2023-10-26 21:38:17.963000","127","False","False","1.40"
"3","3","Soul Snare","mh2","Near Mint","English","","","2023-10-26 21:38:17.963000","266","False","False","0.01"
"1","1","Soul Tithe","rtr","Near Mint","English","","","2023-10-26 21:38:17.963000","23","False","False","0.10"
"1","1","Soul Warden","mm3","Near Mint","English","","","2023-10-26 21:38:17.963000","24","False","False","1.89"
"1","1","Soulblade Djinn","ori","Near Mint","English","","","2023-10-26 21:38:17.963000","75","False","False","0.17"
"2","2","Soulflayer","c20","Near Mint","English","","","2023-10-26 21:38:17.963000","138","False","False","0.22"
"2","2","Soul-Guide Lantern","woe","Near Mint","English","","","2023-10-26 21:38:17.963000","251","False","False","0.07"
"1","1","Soul-Scar Mage","akh","Near Mint","English","","","2023-10-26 21:38:17.963000","148","False","False","1.55"
"4","4","Spara's Headquarters","snc","Near Mint","English","","","2023-10-26 21:38:17.963000","257","False","False","8.97"
"1","1","Spark Elemental","10e","Near Mint","English","","","2023-10-26 21:38:17.963000","237","False","False","0.22"
"1","1","Sparring Regimen","stx","Near Mint","English","","","2023-10-26 21:38:17.963000","29","False","False","0.09"
"1","1","Speaker of the Heavens","m21","Near Mint","English","","","2023-10-26 21:38:17.963000","38","False","False","0.53"
"1","1","Spear of Heliod","ths","Near Mint","English","","","2023-10-26 21:38:17.963000","33","False","False","0.78"
"1","1","Specimen Collector","mh2","Near Mint","English","","","2023-10-26 21:38:17.963000","64","False","False","0.03"
"1","1","Specter of the Fens","stx","Near Mint","English","","","2023-10-26 21:38:17.963000","87","False","False","0.04"
"2","2","Spectral Arcanist","voc","Near Mint","English","","","2023-10-26 21:38:17.963000","15","False","False","0.08"
"4","4","Spectral Sailor","voc","Near Mint","English","","","2023-10-26 21:38:17.963000","114","False","False","0.19"
"1","1","Spectral Searchlight","cmm","Near Mint","English","","","2023-10-26 21:38:17.963000","411","False","False","0.03"
"2","2","Spectral Shepherd","voc","Near Mint","English","","","2023-10-26 21:38:17.963000","98","False","False","0.04"
"2","2","Spectral Steel","woc","Near Mint","English","","","2023-10-26 21:38:17.963000","75","False","False","0.06"
"1","1","Spell Blast","m14","Near Mint","English","","","2023-10-26 21:38:17.963000","72","False","False","0.12"
"1","1","Spell Rupture","gtc","Near Mint","English","","","2023-10-26 21:38:17.963000","52","False","False","0.08"
"2","2","Spell Satchel","stx","Near Mint","English","","","2023-10-26 21:38:17.963000","258","False","False","0.04"
"1","1","Spell Swindle","moc","Near Mint","English","","","2023-10-26 21:38:17.963000","237","False","False","0.76"
"2","2","Spellheart Chimera","dds","Near Mint","English","","","2023-10-26 21:38:17.963000","25","False","False","0.14"
"1","1","Spellscorn Coven // Take It Back","woe","Near Mint","English","","","2023-10-26 21:38:17.963000","237","False","False","0.04"
"2","2","Spellskite","clb","Near Mint","English","","","2023-10-26 21:38:17.963000","873","False","False","2.37"
"1","1","Spelltithe Enforcer","gpt","Near Mint","English","","","2023-10-26 21:38:17.963000","18","False","False","2.05"
"1","1","Sphere of Annihilation","afr","Near Mint","English","","","2023-10-26 21:38:17.963000","121","False","False","0.09"
"1","1","Sphinx of Clear Skies","dmu","Near Mint","English","","","2023-10-26 21:38:17.963000","67","False","False","0.22"
"1","1","Sphinx of New Prahv","rna","Near Mint","English","","","2023-10-26 21:38:17.963000","208","False","False","0.04"
"3","3","Sphinx of the Guildpact","2xm","Near Mint","English","","","2023-10-26 21:38:17.963000","290","False","False","0.06"
"1","1","Sphinx's Revelation","gk2","Near Mint","English","","","2023-10-26 21:38:17.963000","21","False","False","1.15"
"1","1","Sphinx's Tutelage","ori","Near Mint","English","","","2023-10-26 21:38:17.963000","76","False","False","1.27"
"1","1","Spike Feeder","cmd","Near Mint","English","","","2023-10-26 21:38:17.963000","172","False","False","0.92"
"3","3","Spike Jester","mm3","Near Mint","English","","","2023-10-26 21:38:17.963000","188","False","False","0.05"
"2","2","Spiked Ripsaw","vow","Near Mint","English","","","2023-10-26 21:38:17.963000","220","False","False","0.03"
"1","1","Spincrusher","dst","Near Mint","English","","","2023-10-26 21:38:17.963000","144","False","False","0.25"
"1","1","Spine of Ish Sah","moc","Near Mint","English","","","2023-10-26 21:38:17.963000","383","False","False","0.19"
"1","1","Spinerock Knoll","clb","Near Mint","English","","","2023-10-26 21:38:17.963000","916","False","False","0.27"
"2","2","Spinning Wheel Kick","neo","Near Mint","English","","","2023-10-26 21:38:17.963000","207","False","False","0.07"
"1","1","Spire Garden","clb","Near Mint","English","","","2023-10-26 21:38:17.963000","361","False","False","6.37"
"1","1","Spire Mangler","rna","Near Mint","English","","","2023-10-26 21:38:17.963000","86","False","False","0.02"
"1","1","Spire of Industry","moc","Near Mint","English","","","2023-10-26 21:38:17.963000","426","False","False","0.51"
"2","2","Spire Patrol","aer","Near Mint","English","","","2023-10-26 21:38:17.963000","136","False","False","0.06"
"9","9","Spirit of the Hunt","emn","Near Mint","English","","","2023-10-26 21:38:17.963000","170","False","False","0.34"
"1","1","Spirited Companion","cmm","Near Mint","English","","","2023-10-26 21:38:17.963000","838","False","False","0.23"
"1","1","Spiteful Prankster","j22","Near Mint","English","","","2023-10-26 21:38:17.963000","606","False","False","0.22"
"1","1","Spiteful Squad","stx","Near Mint","English","","","2023-10-26 21:38:17.963000","237","False","False","0.02"
"1","1","Spiteful Visions","c13","Near Mint","English","","","2023-10-26 21:38:17.963000","233","False","False","1.70"
"1","1","Splashy Spellcaster","woe","Near Mint","English","","","2023-10-26 21:38:17.963000","70","False","False","0.01"
"1","1","Split the Party","afr","Near Mint","English","","","2023-10-26 21:38:17.963000","76","False","False","0.02"
"2","2","Split the Spoils","clb","Near Mint","English","","","2023-10-26 21:38:17.963000","257","False","False","0.05"
"1","1","Spoils of Blood","c14","Near Mint","English","","","2023-10-26 21:38:17.963000","30","False","False","0.72"
"2","2","Spreading Algae","8ed","Near Mint","English","","","2023-10-26 21:38:17.963000","281","False","False","0.23"
"4","4","Spreading Insurrection","mh2","Near Mint","English","","","2023-10-26 21:38:17.963000","142","False","False","0.02"
"3","3","Spring // Mind","akh","Near Mint","English","","","2023-10-26 21:38:17.963000","219","False","False","0.12"
"2","2","Springleaf Drum","2xm","Near Mint","English","","","2023-10-26 21:38:17.963000","291","False","False","0.38"
"1","1","Sprouting Goblin","dmu","Near Mint","English","","","2023-10-26 21:38:17.963000","145","False","False","0.02"
"1","1","Sprouting Thrinax","2x2","Near Mint","English","","","2023-10-26 21:38:17.963000","278","False","False","0.10"
"1","1","Spurnmage Advocate","cmd","Near Mint","English","","","2023-10-26 21:38:17.963000","33","False","False","0.31"
"1","1","Squee, Dubious Monarch","dmu","Near Mint","English","","","2023-10-26 21:38:17.963000","146","False","False","0.75"
"1","1","Squee, Goblin Nabob","cmm","Near Mint","English","","","2023-10-26 21:38:17.963000","258","False","False","0.14"
"2","2","Squirrel Sanctuary","mh2","Near Mint","English","","","2023-10-26 21:38:17.963000","174","False","False","0.11"
"1","1","Stab Wound","gk2","Near Mint","English","","","2023-10-26 21:38:17.963000","35","False","False","0.23"
"1","1","Staff of Compleation","one","Near Mint","English","","","2023-10-26 21:38:17.963000","242","False","False","5.07"
"2","2","Staff of the Sun Magus","m15","Near Mint","English","","","2023-10-26 21:38:17.963000","235","False","False","0.17"
"1","1","Staff of the Wild Magus","m15","Near Mint","English","","","2023-10-26 21:38:17.963000","236","False","False","0.13"
"2","2","Stalking Leonin","c21","Near Mint","English","","","2023-10-26 21:38:17.963000","105","False","False","0.18"
"1","1","Star of Extinction","cmm","Near Mint","English","","","2023-10-26 21:38:17.963000","259","False","False","0.45"
"1","1","Starstorm","nec","Near Mint","English","","","2023-10-26 21:38:17.963000","110","False","False","0.20"
"2","2","Start // Finish","akh","Near Mint","English","","","2023-10-26 21:38:17.963000","215","False","False","0.06"
"1","1","Startled Awake // Persistent Nightmare","soi","Near Mint","English","","","2023-10-26 21:38:17.963000","88","False","False","1.26"
"2","2","Static Net","bro","Near Mint","English","","","2023-10-26 21:38:17.963000","27","False","False","0.03"
"1","1","Steadfast Armasaur","xln","Near Mint","English","","","2023-10-26 21:38:17.963000","39","False","False","0.06"
"3","3","Steel Dromedary","mh2","Near Mint","English","","","2023-10-26 21:38:17.963000","237","False","False","0.03"
"3","3","Steel Hellkite","cmm","Near Mint","English","","","2023-10-26 21:38:17.963000","975","False","False","0.31"
"4","4","Steel Overseer","c21","Near Mint","English","","","2023-10-26 21:38:17.963000","267","False","False","0.54"
"2","2","Steelbane Hydra","ncc","Near Mint","English","","","2023-10-26 21:38:17.963000","313","False","False","3.01"
"2","2","Steel-Plume Marshal","scd","Near Mint","English","","","2023-10-26 21:38:17.963000","35","False","False","0.15"
"2","2","Steppe Glider","bbd","Near Mint","English","","","2023-10-26 21:38:17.963000","109","False","False","0.04"
"2","2","Steward of Solidarity","hou","Near Mint","English","","","2023-10-26 21:38:17.963000","25","False","False","0.03"
"2","2","Stimulus Package","snc","Near Mint","English","","","2023-10-26 21:38:17.963000","225","False","False","0.04"
"1","1","Stingerfling Spider","cmr","Near Mint","English","","","2023-10-26 21:38:17.963000","258","False","False","0.07"
"1","1","Stinging Study","c21","Near Mint","English","","","2023-10-26 21:38:17.963000","44","False","False","5.32"
"1","1","Stir the Sands","akh","Near Mint","English","","","2023-10-26 21:38:17.963000","110","False","False","0.04"
"2","2","Stitcher's Graft","emn","Near Mint","English","","","2023-10-26 21:38:17.963000","200","False","False","0.12"
"1","1","Stitcher's Supplier","m19","Near Mint","English","","","2023-10-26 21:38:17.963000","121","False","False","1.82"
"1","1","Stoke the Flames","mom","Near Mint","English","","","2023-10-26 21:38:17.963000","166","False","False","0.06"
